Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.195-224.0.0.251-5353-5353-17,192.168.10.195,5353,224.0.0.251,5353,17,13/01/2023 10:11:34 ,119148091,109,1,41662.0,592.0,592.0,110.0,382.2201834862387,201.8641988417959,592.0,592.0,592.0,0.0,354.6343012747053,0.9232208344823587,1093101.7522935779,1146726.8236725566,4116003.0,99997.0,1.16986363E8,1083207.0648148148,1147388.600656309,4116003.0,99997.0,0,0,0,0,0,0,0,0,0,872,8,0.9148279178052463,0.00839291667711235,110.0,592.0,386.00000000000006,201.97520099799837,40793.98181818184,0,0,0,0,0,0,0,0,0.0,389.5090909090909,382.2201834862385,592.0,0,0,0,0,0,0,109,41662,1,592,-1,-1,109,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.47-0-0-0,134.221.96.0,0,0.0.0.47,0,0,13/01/2023 10:11:39 ,114206014,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5253663786917562,1935695.1525423727,3283312.812663946,1.2013908E7,0.0,1.14206014E8,1969069.2068965521,3301878.194321597,1.2013908E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5166102723802268,0.008756106311529269,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,59,0,1,0,-1,-1,0,0,3526417.777777778,2362769.0382442577,6036746.0,640.0,8246825.4,2357006.78742266,1.2013908E7,6001671.0,No Label
134.221.96.0-0.0.0.48-0-0-0,134.221.96.0,0,0.0.0.48,0,0,13/01/2023 10:11:42 ,119999273,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666919098751537,2448964.755102041,7673369.387727088,2.7936043E7,305.0,1.19992451E8,2499842.729166667,7746214.422037155,2.7936043E7,305.0,0,0,0,0,0,0,0,0,0,0,0,0.4083358071677651,0.008333383819750307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49,0,1,0,-1,-1,0,0,2108153.0,51818.34691175189,2182111.0,2071925.0,2.789102825E7,35844.85639879169,2.7936043E7,2.7848381E7,No Label
134.221.96.0-0.0.0.44-0-0-0,134.221.96.0,0,0.0.0.44,0,0,13/01/2023 10:11:36 ,118517971,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40500187098208085,2521658.957446809,1.1604838284412624E7,7.8310012E7,1260.0,1.18483011E8,2575717.6304347822,1.1727087726558775E7,7.8310012E7,1260.0,0,0,0,0,0,0,0,0,0,0,0,0.3965643320032875,0.008437538978793352,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,47,0,1,0,-1,-1,0,0,570476.2,1202710.6299682811,2721788.0,19743.0,2.31318058E7,3.0867674396632228E7,7.8310012E7,7313599.0,No Label
134.221.96.0-0.0.0.42-0-0-0,134.221.96.0,0,0.0.0.42,0,0,13/01/2023 10:11:54 ,60592584,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640587171525809,4039505.599999999,1.5355888893455027E7,5.9544406E7,1125.0,6.0587106E7,4327650.428571429,1.5893420915211521E7,5.9544406E7,1125.0,0,0,0,0,0,0,0,0,0,0,0,0.2475550473305446,0.016503669822036306,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,515483.0,0.0,515483.0,515483.0,5.9544406E7,0.0,5.9544406E7,5.9544406E7,No Label
134.221.96.0-0.0.0.51-0-0-0,134.221.96.0,0,0.0.0.51,0,0,13/01/2023 10:11:51 ,108165995,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294306958485428,8320461.153846154,9352345.23640491,1.8048207E7,0.0,1.08158174E8,9013181.166666668,9413423.773476547,1.8048207E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.12018564614507544,0.009245049703467342,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,2119.6,3213.025101053523,7821.0,298.0,1.8025841833333336E7,16672.94831056194,1.8048207E7,1.8008873E7,No Label
192.168.10.1-192.168.10.116-53-60497-17,192.168.10.116,60497,192.168.10.1,53,17,13/01/2023 10:12:14 ,1147,1,2,40.0,80.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,104620.7497820401,2615.518744551003,573.5,795.4951288348659,1136.0,11.0,0,0,0,0,0,1147.0,1147.0,0.0,1147.0,1147.0,0,0,0,0,8,16,871.8395815170009,1743.6791630340017,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,53.333333333333336,40.0,40.0,0,0,0,0,0,0,1,40,2,80,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.195-224.0.0.251-5353-5353-17,192.168.10.195,5353,224.0.0.251,5353,17,13/01/2023 10:13:34 ,118872273,105,1,37441.0,592.0,592.0,110.0,356.58095238095245,205.92160480631293,592.0,592.0,592.0,0.0,319.9484542539201,0.8917134107463395,1132116.8857142853,1313043.3881163795,7067377.0,92208.0,1.16870198E8,1123751.9038461535,1316587.6803292325,7067377.0,92208.0,0,0,0,0,0,0,0,0,0,840,8,0.8833010200789211,0.008412390667418296,110.0,592.0,360.9813084112151,206.46983339015577,42629.79210015869,0,0,0,0,0,0,0,0,0.0,364.3867924528302,356.5809523809524,592.0,0,0,0,0,0,0,105,37441,1,592,-1,-1,105,0,2002075.0,0.0,2002075.0,2002075.0,7067377.0,0.0,7067377.0,7067377.0,No Label
192.168.10.1-192.168.10.116-53-63729-17,192.168.10.116,63729,192.168.10.1,53,17,13/01/2023 10:13:13 ,2256,1,2,40.0,80.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,53191.48936170212,1329.787234042553,1128.0,1579.6765491707472,2245.0,11.0,0,0,0,0,0,2256.0,2256.0,0.0,2256.0,2256.0,0,0,0,0,8,16,443.2624113475177,886.5248226950354,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,53.333333333333336,40.0,40.0,0,0,0,0,0,0,1,40,2,80,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.47-0-0-0,134.221.96.0,0,0.0.0.47,0,0,13/01/2023 10:13:40 ,119997481,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7416822358129335,1363607.7386363635,2829101.692988529,1.1145209E7,0.0,1.19994382E8,1379245.770114943,2841674.428924214,1.1145209E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7333487275453724,0.00833350826756105,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,88,0,1,0,-1,-1,0,0,2930705.6,3604422.7254389757,1.0965201E7,614.0,7895392.272727273,2198513.1356465025,1.1145209E7,5068055.0,No Label
134.221.96.0-0.0.0.48-0-0-0,134.221.96.0,0,0.0.0.48,0,0,13/01/2023 10:13:42 ,119999942,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166668680556529,2448978.4081632653,7681089.727160468,2.7949147E7,1215.0,1.19992904E8,2499852.166666666,7754026.253251726,2.7949147E7,1215.0,0,0,0,0,0,0,0,0,0,0,0,0.4083335306945398,0.008333337361113058,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49,0,1,0,-1,-1,0,0,2081121.25,19706.971429336034,2107386.0,2062859.0,2.7917529E7,27369.121761576494,2.7949147E7,2.7893049E7,No Label
192.168.10.1-192.168.10.116-53-58561-17,192.168.10.116,58561,192.168.10.1,53,17,13/01/2023 10:12:04 ,2531,1,2,37.0,74.0,37.0,37.0,37.0,0.0,37.0,37.0,37.0,0.0,43856.18332674832,1185.302252074279,1265.5,1776.9593411217938,2522.0,9.0,0,0,0,0,0,2531.0,2531.0,0.0,2531.0,2531.0,0,0,0,0,8,16,395.10075069142636,790.2015013828527,37.0,37.0,37.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,49.333333333333336,37.0,37.0,0,0,0,0,0,0,1,37,2,74,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.42-0-0-0,134.221.96.0,0,0.0.0.42,0,0,13/01/2023 10:13:54 ,60622777,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639272034667762,4041518.4666666663,1.5340609139007488E7,5.9490245E7,1287.0,6.0619677E7,4329976.928571428,1.5877430287360407E7,5.9490245E7,1287.0,0,0,0,0,0,0,0,0,0,0,0,0.2474317532501027,0.01649545021667351,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,566071.0,0.0,566071.0,566071.0,5.9490245E7,0.0,5.9490245E7,5.9490245E7,No Label
134.221.96.0-0.0.0.51-0-0-0,134.221.96.0,0,0.0.0.51,0,0,13/01/2023 10:13:57 ,111381414,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12569422040197836,8567801.076923078,9663629.177565353,2.105279E7,0.0,1.11381157E8,9281763.083333332,9728631.755188677,2.105279E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.11671606180183705,0.008978158600141312,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,799.25,843.7931717350328,2047.0,257.0,1.8562835166666664E7,1220609.9050642536,2.105279E7,1.8020741E7,No Label
134.221.96.0-0.0.0.44-0-0-0,134.221.96.0,0,0.0.0.44,0,0,13/01/2023 10:13:54 ,18324,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.29294913774285,6108.0,3276.4250334777994,8277.0,2339.0,10047.0,5023.5,3796.4563081905735,7708.0,2339.0,0,0,0,0,0,0,0,0,0,0,0,163.71971185330713,54.57323728443571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.88-0-0-0,134.221.96.0,0,0.0.0.88,0,0,13/01/2023 10:14:47 ,96160341,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12479157077864356,8741849.181818182,1.94584839843443E7,4.993282E7,1194.0,9.6150794E7,9615079.4,2.028258031512589E7,4.993282E7,1194.0,0,0,0,0,0,0,0,0,0,0,0,0.11439227321375658,0.010399297564886964,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,14573.5,7224.509983382956,19682.0,9465.0,4.80621805E7,2645483.7512108255,4.993282E7,4.6191541E7,No Label
134.221.96.0-0.0.0.57-0-0-0,134.221.96.0,0,0.0.0.57,0,0,13/01/2023 10:14:47 ,96146758,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12480920053487399,8740614.363636361,1.9458969495567027E7,4.9927545E7,1244.0,9.6140924E7,9614092.399999999,2.028296743436888E7,4.9927545E7,1244.0,0,0,0,0,0,0,0,0,0,0,0,0.11440843382363448,0.010400766711239498,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,8306.0,1067.7312395916867,9061.0,7551.0,4.8062132E7,2638092.3640270825,4.9927545E7,4.6196719E7,No Label
134.221.96.0-0.0.0.99-0-0-0,134.221.96.0,0,0.0.0.99,0,0,13/01/2023 10:14:47 ,96147374,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12480840090338817,8740670.363636363,1.9453836523106672E7,4.9898072E7,1675.0,9.6141475E7,9614147.500000002,2.027749628645588E7,4.9898072E7,1675.0,0,0,0,0,0,0,0,0,0,0,0,0.11440770082810582,0.010400700075282347,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,16505.0,205.0609665440988,16650.0,16360.0,4.8052565E7,2609941.0288544837,4.9898072E7,4.6207058E7,No Label
134.221.96.0-0.0.0.41-0-0-0,134.221.96.0,0,0.0.0.41,0,0,13/01/2023 10:12:22 ,8830,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0011325028313,2943.3333333333335,864.5208692295018,3732.0,2019.0,5098.0,2549.0,749.5331880577404,3079.0,2019.0,0,0,0,0,0,0,0,0,0,0,0,339.7508493771235,113.25028312570782,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.34-0-0-0,134.221.96.0,0,0.0.0.34,0,0,13/01/2023 10:12:22 ,3493,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.573718866304,3493.0,0.0,3493.0,3493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.286859433152,286.286859433152,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.10.195-224.0.0.251-5353-5353-17,192.168.10.195,5353,224.0.0.251,5353,17,13/01/2023 10:15:34 ,119025365,104,1,38017.0,592.0,592.0,110.0,365.5480769230771,206.1765140546376,592.0,592.0,592.0,0.0,324.37623694747754,0.8821649066146532,1144474.6634615385,1301254.60532674,5317863.0,96162.0,1.17026198E8,1136176.6796116508,1304849.7555263594,5317863.0,96162.0,0,0,0,0,0,0,0,0,0,832,8,0.873763336075466,0.008401570539187173,110.0,592.0,369.82075471698124,206.53669325419477,42657.40566037734,0,0,0,0,0,0,0,0,0.0,373.34285714285716,365.5480769230769,592.0,0,0,0,0,0,0,104,38017,1,592,-1,-1,104,0,4.3689221E7,0.0,4.3689221E7,4.3689221E7,5317863.0,0.0,5317863.0,5317863.0,No Label
134.221.96.0-0.0.0.47-0-0-0,134.221.96.0,0,0.0.0.47,0,0,13/01/2023 10:15:40 ,119996213,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833517429420877,1739075.5507246377,3120361.2395723634,1.2076179E7,0.0,1.19993646E8,1764612.4411764704,3136289.001764762,1.2076179E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5750181466143436,0.00833359632774411,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,69,0,1,0,-1,-1,0,0,1960456.1818181816,2328617.4110165806,6016629.0,316.0,7571630.384615383,2376627.677959239,1.2076179E7,5218826.0,No Label
134.221.96.0-0.0.0.48-0-0-0,134.221.96.0,0,0.0.0.48,0,0,13/01/2023 10:15:43 ,119998186,48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4083395060655333,2499962.2083333335,7747495.402402199,2.7925742E7,1291.0,1.19991294E8,2553006.2553191492,7822439.2307788385,2.7925742E7,1291.0,0,0,0,0,0,0,0,0,0,0,0,0.4000060467580735,0.008333459307459865,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,48,0,1,0,-1,-1,0,0,1846285.5,527524.8056154959,2114933.0,1055065.0,2.7895481E7,26578.195536943436,2.7925742E7,2.7863945E7,No Label
134.221.96.0-0.0.0.42-0-0-0,134.221.96.0,0,0.0.0.42,0,0,13/01/2023 10:15:55 ,60664741,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637446354547199,4044316.0666666664,1.5359923828875974E7,5.9563844E7,688.0,6.0661028E7,4332930.571428571,1.5897481635608988E7,5.9563844E7,688.0,0,0,0,0,0,0,0,0,0,0,0,0.2472605957387999,0.016484039715919992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,546820.0,0.0,546820.0,546820.0,5.9563844E7,0.0,5.9563844E7,5.9563844E7,No Label
134.221.96.0-0.0.0.46-0-0-0,134.221.96.0,0,0.0.0.46,0,0,13/01/2023 10:13:01 ,17044,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.6866932644919,5681.333333333334,5849.817632485078,12349.0,1411.0,4695.0,2347.5,1324.4110011624034,3284.0,1411.0,0,0,0,0,0,0,0,0,0,0,0,176.01501994836892,58.67167331612298,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.51-0-0-0,134.221.96.0,0,0.0.0.51,0,0,13/01/2023 10:16:07 ,108209655,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12937847366762237,8323819.615384615,9357468.916857151,1.8071363E7,0.0,1.08209655E8,9017471.250000002,9418004.470584549,1.8071363E7,345.0,0,0,0,0,0,0,0,0,0,0,0,0.12013715411993504,0.009241319547687312,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,391.4,51.21327952787246,457.0,345.0,1.8034514333333336E7,20487.24548265749,1.8071363E7,1.8012544E7,No Label
192.168.10.255-192.168.10.116-138-138-17,192.168.10.116,138,192.168.10.255,138,17,13/01/2023 10:15:21 ,13,1,1,201.0,201.0,201.0,201.0,201.0,0.0,201.0,201.0,201.0,0.0,3.0923076923076924E7,153846.15384615384,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,76923.07692307692,76923.07692307692,201.0,201.0,201.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,301.5,201.0,201.0,0,0,0,0,0,0,1,201,1,201,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.1-192.168.10.116-53-58072-17,192.168.10.116,58072,192.168.10.1,53,17,13/01/2023 10:15:44 ,1176,1,2,31.0,62.0,31.0,31.0,31.0,0.0,31.0,31.0,31.0,0.0,79081.63265306123,2551.0204081632655,588.0,816.0012254892758,1165.0,11.0,0,0,0,0,0,1176.0,1176.0,0.0,1176.0,1176.0,0,0,0,0,8,16,850.3401360544218,1700.6802721088436,31.0,31.0,31.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,41.333333333333336,31.0,31.0,0,0,0,0,0,0,1,31,2,62,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.10.1-192.168.10.116-53-51123-17,192.168.10.116,51123,192.168.10.1,53,17,13/01/2023 10:15:50 ,2043,1,2,31.0,62.0,31.0,31.0,31.0,0.0,31.0,31.0,31.0,0.0,45521.29221732746,1468.4287812041116,1021.5,1426.2343776532664,2030.0,13.0,0,0,0,0,0,2043.0,2043.0,0.0,2043.0,2043.0,0,0,0,0,8,16,489.4762604013705,978.952520802741,31.0,31.0,31.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,41.333333333333336,31.0,31.0,0,0,0,0,0,0,1,31,2,62,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.44-0-0-0,134.221.96.0,0,0.0.0.44,0,0,13/01/2023 10:16:36 ,119542204,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10038295763728766,1.0867473090909092E7,2.5517089013107974E7,7.8043198E7,1272.0,1.19534805E8,1.1953480499999998E7,2.662806161185501E7,7.8043198E7,1272.0,0,0,0,0,0,0,0,0,0,0,0,0.0920177111675137,0.008365246469773973,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,10148.0,5965.152806089715,14366.0,5930.0,5.97556235E7,2.5862535880808372E7,7.8043198E7,4.1468049E7,No Label
134.221.96.0-0.0.0.45-0-0-0,134.221.96.0,0,0.0.0.45,0,0,13/01/2023 10:12:04 ,7297,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.1704810195971,2432.3333333333335,1615.3440294046757,4268.0,1228.0,3029.0,1514.5,405.1721856198917,1801.0,1228.0,0,0,0,0,0,0,0,0,0,0,0,411.12786076469786,137.04262025489928,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.10.195-224.0.0.251-5353-5353-17,192.168.10.195,5353,224.0.0.251,5353,17,13/01/2023 10:17:34 ,119057830,122,1,43509.0,592.0,592.0,110.0,356.63114754098353,203.0194063442982,592.0,592.0,592.0,0.0,370.4166286249296,1.033111387970031,975883.8524590167,1137626.9074827456,4348394.0,83895.0,1.17037287E8,967250.3057851238,1138336.7281844073,4348394.0,83895.0,0,0,0,0,0,0,0,0,0,976,8,1.024712108393039,0.008399279576992123,110.0,592.0,360.42741935483866,203.5508435470934,41432.945908733294,0,0,0,0,0,0,0,0,0.0,363.3577235772358,356.6311475409836,592.0,0,0,0,0,0,0,122,43509,1,592,-1,-1,122,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.48-0-0-0,134.221.96.0,0,0.0.0.48,0,0,13/01/2023 10:17:43 ,119998910,91,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666736306188114,1318669.3406593406,5661686.716018737,2.7584582E7,1146.0,1.19993485E8,1333260.9444444443,5691684.165844481,2.7584582E7,1146.0,0,0,0,0,0,0,0,0,0,0,0,0.7583402215903462,0.008333409028465343,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,91,0,1,0,-1,-1,0,0,2096993.25,707921.4135968178,2465350.0,1035444.0,2.75572575E7,26143.48465041848,2.7584582E7,2.7529081E7,No Label
134.221.96.0-0.0.0.47-0-0-0,134.221.96.0,0,0.0.0.47,0,0,13/01/2023 10:17:40 ,119979723,62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250887268676224,1935156.8225806453,3168536.141146501,1.1716049E7,0.0,1.19976931E8,1966834.93442623,3184916.6667965893,1.1716049E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.516753985171311,0.008334741696311466,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,62,0,1,0,-1,-1,0,0,1315057.0,2013187.141704191,6303521.0,344.0,7200758.214285715,2185995.7864019903,1.1716049E7,5467556.0,No Label
134.221.96.0-0.0.0.42-0-0-0,134.221.96.0,0,0.0.0.42,0,0,13/01/2023 10:17:55 ,60630397,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638940332190139,4042026.466666667,1.5327633921896504E7,5.9443626E7,1251.0,6.0627125E7,4330508.928571429,1.5863922338578433E7,5.9443626E7,1251.0,0,0,0,0,0,0,0,0,0,0,0,0.2474006561428255,0.016493377076188368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,584394.0,0.0,584394.0,584394.0,5.9443626E7,0.0,5.9443626E7,5.9443626E7,No Label
134.221.96.0-0.0.0.88-0-0-0,134.221.96.0,0,0.0.0.88,0,0,13/01/2023 10:17:19 ,64379832,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18639377623725395,5852712.0,1.454310503112915E7,4.6686304E7,1465.0,6.4374863E7,6437486.3,1.519284675047616E7,4.6686304E7,1465.0,0,0,0,0,0,0,0,0,0,0,0,0.17086096155081612,0.01553281468643783,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,8052.5,149.19953083036154,8158.0,7947.0,3.2177808E7,2.05181118128358E7,4.6686304E7,1.7669312E7,No Label
134.221.96.0-0.0.0.57-0-0-0,134.221.96.0,0,0.0.0.57,0,0,13/01/2023 10:17:19 ,64376882,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186402317527587,5852443.818181818,1.4542203253956141E7,4.6687701E7,1875.0,6.4373149E7,6437314.9,1.5191842089810122E7,4.6687701E7,1875.0,0,0,0,0,0,0,0,0,0,0,0,0.17086879106695477,0.015533526460632252,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,11386.0,4303.451870301328,14429.0,8343.0,3.21724585E7,2.052765280463435E7,4.6687701E7,1.7657216E7,No Label
