Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
239.255.255.250-10.77.72.72-1900-52140-17,10.77.72.72,52140,239.255.255.250,1900,17,13/01/2023 09:56:57 ,15037755,5,1,685.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,54.662414702194575,0.39899572775324504,3007551.0,4708.1166085813975,3014334.0,3001450.0,1.2036305E7,3009076.25,3747.7858685718647,3014334.0,3006172.0,0,0,0,0,0,0,0,0,0,40,8,0.3324964397943709,0.06649928795887418,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,159.83333333333334,137.0,137.0,0,0,0,0,0,0,5,685,1,137,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,13/01/2023 09:56:57 ,2964046,1,1,321.0,321.0,321.0,321.0,321.0,0.0,321.0,321.0,321.0,0.0,216.59582880967434,0.6747533607778017,2964046.0,0.0,2964046.0,2964046.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.33737668038890084,0.33737668038890084,321.0,321.0,321.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,481.5,321.0,321.0,0,0,0,0,0,0,1,321,1,321,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.251-10.77.72.72-5353-5353-17,10.77.72.72,5353,224.0.0.251,5353,17,13/01/2023 09:56:58 ,9619373,9,1,415.0,33.0,71.0,33.0,46.111111111111114,14.29549268514769,33.0,33.0,33.0,0.0,46.57268202407787,1.0395687951803096,1068819.2222222222,1585581.9885535545,4634732.0,361.0,9618396.0,1202299.5,1640110.582134109,4634732.0,361.0,0,0,0,0,0,0,0,0,0,72,8,0.9356119156622786,0.10395687951803097,33.0,71.0,43.72727272727273,13.842621927156063,191.61818181818182,0,0,0,0,0,0,0,0,0.0,48.1,46.111111111111114,33.0,0,0,0,0,0,0,9,415,1,33,-1,-1,9,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-120.219.60.82-50758-15192-17,10.77.72.72,50758,120.219.60.82,15192,17,13/01/2023 10:03:49 ,119059302,625,970,43712.0,1071787.0,112.0,64.0,69.93919999999994,12.2729174430574,1265.0,64.0,1104.9350515463943,401.4594619581341,9369.27212961487,13.39668529217482,74692.15934755326,359418.6478298168,2627477.0,0.0,1.19058963E8,190799.62019230798,556817.1877323607,2627477.0,19.0,1.19058842E8,122867.74200206403,469943.1699562869,2656158.0,0.0,0,0,0,0,5000,7760,5.249484832356904,8.147200459817915,64.0,1265.0,698.9968671679198,594.5359503246407,353472.9962284236,0,0,0,0,0,0,0,0,1.0,699.4351097178684,69.9392,1104.9350515463918,0,0,0,0,0,0,625,43712,970,1071787,-1,-1,625,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.77.72.72-1900-52140-17,10.77.72.72,52140,239.255.255.250,1900,17,13/01/2023 10:04:02 ,15029701,5,1,685.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,54.69170677447276,0.3992095384998012,3005940.2,4267.58774953722,3011446.0,3000268.0,1.2029433E7,3007358.25,3298.0754362709085,3011446.0,3004132.0,0,0,0,0,0,0,0,0,0,40,8,0.332674615416501,0.0665349230833002,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,159.83333333333334,137.0,137.0,0,0,0,0,0,0,5,685,1,137,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
224.0.0.251-10.77.72.72-5353-5353-17,10.77.72.72,5353,224.0.0.251,5353,17,13/01/2023 10:04:02 ,10852950,9,1,415.0,33.0,71.0,33.0,46.111111111111114,14.29549268514769,33.0,33.0,33.0,0.0,41.279099231084636,0.9214084649795677,1205883.3333333333,1884497.106997514,5614488.0,328.0,1.0852044E7,1356505.5,1955839.903602907,5614488.0,328.0,0,0,0,0,0,0,0,0,0,72,8,0.829267618481611,0.09214084649795677,33.0,71.0,43.72727272727273,13.842621927156063,191.61818181818182,0,0,0,0,0,0,0,0,0.0,48.1,46.111111111111114,33.0,0,0,0,0,0,0,9,415,1,33,-1,-1,9,0,2220687.0,0.0,2220687.0,2220687.0,5614488.0,0.0,5614488.0,5614488.0,No Label
10.77.72.72-10.79.12.120-49664-53-17,10.77.72.72,49664,10.79.12.120,53,17,13/01/2023 09:47:39 ,109143754,1,3,33.0,235.0,33.0,33.0,33.0,0.0,104.0,29.0,78.33333333333333,42.73562136360408,2.4554772048613978,0.036648913505393996,3.638125133333333E7,6.300825562176951E7,1.09136918E8,1864.0,0,0,0,0,0,1.09143754E8,5.4571877E7,7.71736524834761E7,1.0914189E8,1864.0,0,0,0,0,8,24,0.009162228376348499,0.027486685129045497,29.0,104.0,59.4,39.840933723997985,1587.3000000000002,0,0,0,0,0,0,0,0,3.0,74.25,33.0,78.33333333333333,0,0,0,0,0,0,1,33,3,235,-1,-1,1,0,1864.0,0.0,1864.0,1864.0,1.09136918E8,0.0,1.09136918E8,1.09136918E8,No Label
140.206.235.70-10.77.72.72-3478-52847-17,10.77.72.72,52847,140.206.235.70,3478,17,13/01/2023 10:06:29 ,110441480,11,13,220.0,972.0,20.0,20.0,20.0,0.0,96.0,20.0,74.76923076923075,25.684476005795947,10.793046235888907,0.2173096557561525,4801803.478260869,5099851.247978628,1.0016532E7,14884.0,1.00359221E8,1.00359221E7,14752.714314849145,1.0077891E7,1.003042E7,1.1044148E8,9203456.666666668,2891871.907676766,1.0085979E7,20751.0,0,0,0,0,88,104,0.09960025888823656,0.11770939686791593,20.0,96.0,48.48,33.31306050185122,1109.76,0,0,0,0,0,0,0,0,1.0,50.5,20.0,74.76923076923077,0,0,0,0,0,0,11,220,13,972,-1,-1,11,0,23728.999999999996,16661.707541545675,73408.0,14884.0,1.0011323818181818E7,3978.4545446236766,1.0016532E7,1.0004483E7,No Label
10.77.72.72-111.15.99.241-52847-7319-17,10.77.72.72,52847,111.15.99.241,7319,17,13/01/2023 10:06:29 ,119148072,989,1454,62522.0,1615983.0,615.0,45.0,63.21739130434781,30.934210273620966,1229.0,57.0,1111.4050894085271,341.22034586732735,14087.554853594274,20.50389871184823,48791.18427518424,216188.31486602323,2302234.0,0.0,1.19097168E8,120543.69230769231,335769.6091155654,2302234.0,20.0,1.19147649E8,82001.13489332417,286332.25311859895,2560112.0,0.0,0,0,0,0,7912,11632,8.300595917322104,12.203302794526126,45.0,1229.0,686.8269230769229,578.3596639245131,334499.9008548758,0,0,0,0,0,0,0,0,1.0,687.1080638559149,63.21739130434783,1111.4050894085283,0,0,0,0,0,0,989,62522,1454,1615983,-1,-1,989,0,0,0,0,0,0,0,0,0,No Label
224.0.0.251-10.77.72.72-5353-5353-17,10.77.72.72,5353,224.0.0.251,5353,17,13/01/2023 10:06:25 ,943,1,1,71.0,33.0,71.0,71.0,71.0,0.0,33.0,33.0,33.0,0.0,110286.32025450689,2120.8907741251323,943.0,0.0,943.0,943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1060.4453870625662,1060.4453870625662,33.0,71.0,45.666666666666664,21.939310229205777,481.3333333333333,0,0,0,0,0,0,0,0,1.0,68.5,71.0,33.0,0,0,0,0,0,0,1,71,1,33,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-123.183.4.254-63350-39816-17,10.77.72.72,63350,123.183.4.254,39816,17,13/01/2023 10:08:47 ,119963400,608,1041,38874.0,1118606.0,617.0,45.0,63.93750000000002,33.74498864496911,1229.0,45.0,1074.5494716618616,385.7170317212048,9648.609492561898,13.74585915370855,72793.32524271829,313042.59820725763,2456021.0,0.0,1.19909615E8,197544.67051070856,498249.83561811154,2463264.0,21.0,1.19762745E8,115156.48557692299,394243.96729008714,2470027.0,0.0,0,0,0,0,4864,8328,5.068212471470465,8.677646682238084,45.0,1229.0,701.5636363636363,576.3674634220428,332199.45289155986,0,0,0,0,0,0,0,0,1.0,701.9890842935113,63.9375,1074.5494716618637,0,0,0,0,0,0,608,38874,1041,1118606,-1,-1,608,0,0,0,0,0,0,0,0,0,No Label
140.206.235.70-10.77.72.72-3478-63350-17,10.77.72.72,63350,140.206.235.70,3478,17,13/01/2023 10:08:46 ,111934563,16,13,320.0,1092.0,20.0,20.0,20.0,0.0,96.0,20.0,84.0,24.33105012119288,12.6145129989921,0.2590799411974298,3997662.9642857136,4925760.726715497,1.0013448E7,17726.0,1.01890028E8,6792668.533333334,4741235.351751782,1.0032108E7,264969.0,1.11934563E8,9327880.25,2939929.396243761,1.0808275E7,21612.0,0,0,0,0,128,104,0.14294065721237506,0.11613928398505474,20.0,96.0,47.73333333333333,35.8530846394131,1285.4436781609193,0,0,0,0,0,0,0,0,0.0,49.37931034482759,20.0,84.0,0,0,0,0,0,0,16,320,13,1092,-1,-1,16,0,165047.18181818182,243343.53810398094,799437.0,18540.0,1.0009210727272727E7,2827.9065433963706,1.0013448E7,1.0005197E7,No Label
140.206.235.70-10.77.72.72-3478-57105-17,10.77.72.72,57105,140.206.235.70,3478,17,13/01/2023 10:11:24 ,110377103,11,13,220.0,1052.0,20.0,20.0,20.0,0.0,96.0,20.0,80.92307692307692,25.20073259008403,11.524129239014362,0.21743640073612006,4799004.47826087,5103951.993374936,1.0014915E7,16346.0,1.00328922E8,1.00328922E7,4740.731068797806,1.0046318E7,1.0030472E7,1.10377103E8,9198091.916666666,2890013.209020787,1.0045462E7,21085.0,0,0,0,0,88,104,0.09965835033738836,0.1177780503987317,20.0,96.0,51.68000000000001,35.81284685695903,1282.5600000000002,0,0,0,0,0,0,0,0,1.0,53.833333333333336,20.0,80.92307692307692,0,0,0,0,0,0,11,220,13,1052,-1,-1,11,0,19734.90909090909,4459.081709377962,31403.0,16346.0,1.0012730181818182E7,2782.611033478456,1.0014915E7,1.0007109E7,No Label
10.77.72.72-120.219.60.82-57105-14534-17,10.77.72.72,57105,120.219.60.82,14534,17,13/01/2023 10:11:24 ,118676480,682,1026,48568.0,1125085.0,644.0,53.0,71.2140762463343,25.13203736871622,1265.0,53.0,1096.5740740740769,409.7442020249269,9889.516439988784,14.392068251434488,69523.42120679548,344318.72426257934,2629556.0,0.0,1.18647137E8,174224.8707782671,533464.8539419094,2657035.0,21.0,1.18675388E8,115780.86634146351,455536.51488125575,2687085.0,0.0,0,0,0,0,5456,8208,5.746715777212132,8.645352474222356,53.0,1265.0,686.8139262726742,594.4561724806333,353378.1410003245,0,0,0,0,0,0,0,0,1.0,687.2160421545667,71.21407624633432,1096.5740740740741,0,0,0,0,0,0,682,48568,1026,1125085,-1,-1,682,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-120.219.60.82-57105-14534-17,10.77.72.72,57105,120.219.60.82,14534,17,13/01/2023 10:13:26 ,117964975,679,970,47617.0,1071835.0,112.0,64.0,70.12812960235641,11.505151643636015,1265.0,64.0,1104.9845360824738,401.15175098059837,9489.69810742553,13.978725464910243,71580.68871359211,345016.26597203617,2629086.0,0.0,1.17913242E8,173913.33628318575,525643.5500923502,2629086.0,20.0,1.17964609E8,121738.50257997937,462312.86296416644,2657920.0,0.0,0,0,0,0,5432,7760,5.755945779668923,8.222779685241319,64.0,1265.0,678.5236363636369,595.1523226797779,354206.28719113435,0,0,0,0,0,0,0,0,1.0,678.9351121892056,70.12812960235641,1104.9845360824743,0,0,0,0,0,0,679,47617,970,1071835,-1,-1,679,0,0,0,0,0,0,0,0,0,No Label
140.206.235.70-10.77.72.72-3478-56432-17,10.77.72.72,56432,140.206.235.70,3478,17,13/01/2023 10:16:31 ,110357812,11,13,220.0,1132.0,20.0,20.0,20.0,0.0,96.0,20.0,87.07692307692307,22.98717591202226,12.251058402643938,0.21747440951438943,4798165.7391304355,5103924.786898477,1.0016969E7,15396.0,1.00313219E8,1.0031321899999999E7,640.2384017780828,1.0032365E7,1.003042E7,1.10357812E8,9196484.333333336,2890477.660244043,1.003966E7,18002.0,0,0,0,0,88,104,0.09967577102742849,0.11779863848696094,20.0,96.0,54.88,37.868544554374765,1434.0266666666664,0,0,0,0,0,0,0,0,1.0,57.166666666666664,20.0,87.07692307692308,0,0,0,0,0,0,11,220,13,1132,-1,-1,11,0,18601.81818181818,2724.9043953203864,23928.0,15396.0,1.0011863727272728E7,4122.935048988829,1.0016969E7,1.00039E7,No Label
10.77.72.72-111.15.99.241-56432-7258-17,10.77.72.72,56432,111.15.99.241,7258,17,13/01/2023 10:16:32 ,119312144,635,1000,40843.0,1070670.0,616.0,45.0,64.3196850393701,32.967819696597005,1229.0,45.0,1070.669999999999,389.55131282711045,9316.008938704512,13.703550579059245,73018.44798041623,291132.55870111915,2496442.0,0.0,1.1925398E8,188097.76025236584,450749.23370283114,2516311.0,21.0,1.19311772E8,119431.2032032032,380722.6955180829,2496442.0,0.0,0,0,0,0,5080,8000,5.322174078105578,8.381376500953666,45.0,1229.0,679.470048899756,577.8538134194696,333915.0296834231,0,0,0,0,0,0,0,0,1.0,679.885626911315,64.31968503937009,1070.67,0,0,0,0,0,0,635,40843,1000,1070670,-1,-1,635,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.101-123-123-17,10.77.72.72,123,10.79.12.101,123,17,13/01/2023 10:02:35 ,5272,0,2,0.0,240.0,0,0,0,0,120.0,120.0,120.0,0.0,45523.520485584224,379.36267071320185,5272.0,0.0,5272.0,5272.0,0,0,0,0,0,5272.0,5272.0,0.0,5272.0,5272.0,0,0,0,0,0,16,0.0,379.36267071320185,120.0,120.0,120.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,180.0,0.0,120.0,0,0,0,0,0,0,0,0,2,240,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-61017-53-17,10.77.72.72,61017,10.79.12.120,53,17,13/01/2023 09:47:39 ,34087,0,2,0.0,109.0,0,0,0,0,78.0,31.0,54.5,33.23401871576773,3197.70000293367,58.67339454924165,34087.0,0.0,34087.0,34087.0,0,0,0,0,0,34087.0,34087.0,0.0,34087.0,34087.0,0,0,0,0,0,16,0.0,58.67339454924165,31.0,78.0,46.666666666666664,27.13546265191241,736.3333333333333,0,0,0,0,0,0,0,0,0.0,70.0,0.0,54.5,0,0,0,0,0,0,0,0,2,109,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-10.79.12.120-60670-53-17,10.77.72.72,60670,10.79.12.120,53,17,13/01/2023 10:04:08 ,3200,0,2,0.0,159.0,0,0,0,0,125.0,34.0,79.5,64.34671708797582,49687.5,625.0,3200.0,0.0,3200.0,3200.0,0,0,0,0,0,3200.0,3200.0,0.0,3200.0,3200.0,0,0,0,0,0,16,0.0,625.0,34.0,125.0,64.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,96.5,0.0,79.5,0,0,0,0,0,0,0,0,2,159,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.77.72.72-111.15.99.241-56432-7258-17,10.77.72.72,56432,111.15.99.241,7258,17,13/01/2023 10:18:32 ,119784689,687,1024,42803.0,1119814.0,100.0,57.0,62.3042212518195,10.661736286319545,1229.0,64.0,1093.568359375,364.4303891265226,9705.889873788461,14.283962451995848,70049.52573099425,307648.45395016467,2617153.0,0.0,1.1978429E8,174612.6676384841,472597.8218337758,2657091.0,21.0,1.19784162E8,117091.06744868033,408451.45240951306,2755396.0,0.0,0,0,0,0,5496,8192,5.735290592940472,8.548671859055375,57.0,1229.0,679.1366822429899,578.9944234467549,335234.5423824401,0,0,0,0,0,0,0,0,1.0,679.5336060783168,62.304221251819506,1093.568359375,0,0,0,0,0,0,687,42803,1024,1119814,-1,-1,687,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.77.72.72-1900-52140-17,10.77.72.72,52140,239.255.255.250,1900,17,13/01/2023 10:06:25 ,15061565,5,1,685.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,54.57600189621729,0.39836497734465176,3012313.0,3707.4029319727306,3015421.0,3006080.0,1.2048512E7,3012128.0,4254.207564282643,3015421.0,3006080.0,0,0,0,0,0,0,0,0,0,40,8,0.3319708144538765,0.0663941628907753,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,159.83333333333334,137.0,137.0,0,0,0,0,0,0,5,685,1,137,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
